src,type,key,dewpointC,pop,tempC,tempF,maxTempC,minTempC,humidity,weather,weatherPrimary,snowCM,windSpeedKPH,precipMM,windDirDEG,sky,pressureMB,iceaccum,timestamp
aeris,hourly,2016-03-18 05:00,-3,29,-1,30,-1,-1,87,Mostly Cloudy with Scattered Light Snow Showers,Scattered Snow Showers,0,10,0,20,91,1022,0,1458295200
aeris,hourly,2016-03-18 03:00,-3,29,-1,30,-1,-1,85,Cloudy with Scattered Light Snow Showers,Scattered Snow Showers,0,10,0,20,95,1021,0,1458288000
aeris,hourly,2016-03-16 18:00,1,68,6,43,6,6,70,Cloudy with Light Rain Likely,Rain,0,36,0.25,300,95,1004,0,1458169200
aeris,daily,2016-03-24 07:00,-5,None,None,None,5,-2,55,Partly Cloudy,Partly Cloudy,0,17,0.18,311,39,1017,None,1458820800
aeris,daily,2016-03-25 07:00,-8,None,None,None,4,-3,45,Mostly Sunny,Mostly Sunny,0,16,0,311,23,1017,None,1458907200
aeris,daily,2016-03-17 07:00,0,65,None,None,4,-2,74,Cloudy with Chance of Light Wintry Mix,Scattered Wintry Mix,0.55,17,2.46,310,98,1012,0,1458216000
aeris,daily,2016-03-20 07:00,-5,7,None,None,5,-3,66,Partly Cloudy,Partly Cloudy,0,13,0.02,310,50,1025,None,1458475200
aeris,daily,2016-03-18 07:00,-4,29,None,None,4,-1,69,Mostly Cloudy,Mostly Cloudy,0,10,0.34,20,81,1025,0,1458302400
aeris,daily,2016-03-21 07:00,-5,7,None,None,6,0,61,Partly Cloudy,Partly Cloudy,0,12,0,100,57,1023,None,1458561600
aeris,daily,2016-03-19 07:00,-4,20,None,None,5,-3,68,Partly Cloudy with Slight Chance of Light Wintry Mix,Isolated Wintry Mix,0,10,0.66,320,63,1026,None,1458388800
aeris,daily,2016-03-23 07:00,-2,36,None,None,4,1,68,Mostly Cloudy with Chance of Light Wintry Mix,Isolated Wintry Mix,0,26,0.6,330,80,1004,None,1458734400
aeris,daily,2016-03-16 07:00,4,100,None,None,6,1,79,Cloudy with Light Rain Likely,Rain,0.25,37,5.93,310,98,1002,0,1458129600
aeris,daily,2016-03-22 07:00,-3,25,None,None,9,0,64,Partly Cloudy,Partly Cloudy,0,12,2.95,140,51,1004,None,1458648000
